id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,pos_src,dist_src,mag_src,pm_src,rv_src,spect_src
1496079,74332.0,134632.0,,,,,15.1924703,-21.31030812,211.8644,-30.3,-11.59,,9.01,2.38,F5 V,0.551,-132.361,-146.42,-76.996,-2.018585522e-05,2.407923605e-05,-1.109005036e-05,3.977379419,-0.3719350409,-1.468985452e-07,-5.61899056e-08,,,Lib,1,1496079,,,,,,T,HIP,HIP,HYG,N,T
2388208,109231.0,,,,,,22.12902484,37.14984484,347.5084,-12.224,-8.072,5.874,9.75,2.045,F0,0.364,244.416,-130.312,209.861,1.78357136e-06,-2.428786481e-05,-7.21200988e-06,5.793365149,0.6483871083,-5.92636243e-08,-3.91341603e-08,,,Lac,1,2388208,,,,,,T,G_R3,HIP,G_R3,G_R3,T
394202,24678.0,33955.0,,,,,5.29430877,59.94627151,172.849,-10.888,-4.818,9.372,9.01,2.822,F2,0.343,15.902,85.092,149.611,1.04927994e-05,6.47771846e-06,6.27420315e-06,1.386046793,1.046259811,-5.27865135e-08,-2.33583231e-08,,,Cam,1,394202,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2119778,98581.0,235083.0,,,,,20.0245283,53.3988042,704.1568,10.397,-9.703,-78.096,10.19,0.952,G5,1.48,212.254,-362.243,565.301,1.999256681e-05,3.608663934e-05,-8.386876152e-05,5.242409244,0.9319849489,5.04060784e-08,-4.70414714e-08,,,Cyg,1,2119778,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1422075,69965.0,125276.0,5356.0,Gl 542.1A,,,14.31691619,-25.81542876,17.9888,-359.037,364.426,-22.284,5.87,4.595,F7(W)F3 V,0.518,-13.305,-9.231,-7.834,-1.23643221e-05,2.953119644e-05,3.853393651e-05,3.748159889,-0.4505642292,-1.740660494e-06,1.766787104e-06,,,Hya,1,1422075,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1044794,48828.0,86296.0,,,,,9.96051734,1.63941798,477.6301,-18.099,16.621,22.473,9.12,0.725,G8/K0 III,0.947,-410.981,242.978,13.665,2.50047705e-06,4.720839309e-05,3.913016478e-05,2.607657339,0.02861324153,-8.7746428e-08,8.05808818e-08,,,Sex,1,1044794,,,,,,T,G_R3,HIP,G_R3,G_R3,T
98581,6059.0,7744.0,,,,,1.29601798,41.01362623,488.1928,-4.895,2.716,-24.459,8.7,0.257,B9,-0.006,347.367,122.602,320.371,-1.792161956e-05,-1.860988993e-05,-1.156457852e-05,0.3392967134,0.7158228151,-2.37316297e-08,1.31675396e-08,,,And,1,98581,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1409617,69210.0,124137.0,,,,,14.17000123,52.09732958,74.0979,10.834,-13.335,-15.894,8.98,4.631,G5,0.606,-38.37,-24.491,58.467,7.32450578e-06,5.829333e-08,-1.576885711e-05,3.709697643,0.9092699316,5.25247142e-08,-6.46499043e-08,,,Boo,1,1409617,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2213123,101822.0,340767.0,,,,,20.63459148,24.62684016,117.1898,-46.349,-91.317,-8.03,8.39,3.046,F8,0.46,67.789,-82.179,48.834,-1.130686064e-05,-2.767501409e-05,-5.058429278e-05,5.402123411,0.4298194447,-2.247062928e-07,-4.427173087e-07,,,Vul,1,2213123,,,,,,T,G_R3,HIP,G_R3,G_R3,T
120721,,,,GJ 3101,,,1.600586,-26.777629,24.70642589,231.811,-37.047,18.85,13.33,11.366,,,20.149,8.974,-11.131,2.5976326e-06,3.155305457e-05,-1.264658454e-05,0.4190324344,-0.4673577914,1.123851441e-06,-1.796089242e-07,,,Scl,1,120721,,,,,,GJ,G_R3,GJ,G_R3,OTHER,
2428558,111203.0,213559.0,,,,,22.52885664,34.66481937,102.7482,26.933,-16.11,-7.118,7.99,2.931,F5,0.398,78.319,-31.75,58.441,3.72156891e-06,1.29677092e-05,-1.074029038e-05,5.898040869,0.6050152319,1.305748686e-07,-7.81034839e-08,,,Peg,1,2428558,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2476713,113815.0,217656.0,,,,,23.04815757,-49.06386302,427.5972,23.133,-2.931,-16.553,9.02,0.865,K1 III,1.185,271.515,-69.096,-323.024,-3.37078624e-06,5.033986987e-05,8.80740628e-06,6.033993535,-0.8563259525,1.121519487e-07,-1.4209889e-08,,,Gru,1,2476713,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2222898,102180.0,197231.0,,,,,20.70419725,7.18141968,386.2724,-15.662,-9.759,12.314,8.33,0.396,K5,1.348,249.216,-291.146,48.288,-1.267010641e-05,-3.030025932e-05,-1.65573511e-05,5.420346159,0.1253394182,-7.59315186e-08,-4.73129671e-08,,,Del,1,2222898,,,,,,T,G_R3,HIP,G_R3,G_R3,T
729493,36671.0,,,,,,7.544002,-47.2963978,452.0434,-1.49,-2.303,29.496,9.43,1.154,K5,1.122,-120.578,281.871,-332.194,-3.58555114e-06,1.668314197e-05,-2.559077187e-05,1.975015103,-0.825477865,-7.2237238e-09,-1.11652591e-08,,,Pup,1,729493,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1032851,48290.0,298677.0,,,,,9.8455179,-51.52795093,393.0664,-8.448,7.589,12.765,10.85,2.878,F8,0.568,-206.661,130.732,-307.736,-7.82562388e-06,2.399844354e-05,-1.22313724e-06,2.577550556,-0.8993323995,-4.09570597e-08,3.67925102e-08,,,Vel,1,1032851,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
334729,21476.0,29094.0,1454.0,,58 Per,,4.61150836,41.26481622,277.7546,-6.41,-18.696,5.0,4.25,-2.968,G8II,1.171,74.2319,195.1369,183.1906,1.533728193e-05,1.604293803e-05,-1.555102414e-05,1.207290064,0.7202069074,-3.10765569e-08,-9.06407657e-08,,58.0,Per,1,334729,,,,,,T,G_R3,HIP,G_R3,HYG,T
197549,12161.0,16221.0,,,,,2.61211869,20.70061675,150.2389,35.45,-27.128,0.386,8.55,2.666,A5,0.302,108.939,88.79,53.107,-1.061245413e-05,2.466012397e-05,-1.834399053e-05,0.6838510731,0.3612939191,1.718664498e-07,-1.315202553e-07,,,Ari,1,197549,,,,,,T,G_R3,HIP,G_R3,G_R3,T
525738,30234.0,44211.0,,,,,6.36082875,25.00703383,164.9673,1.928,-11.693,29.497,8.68,2.593,G5,0.804,-14.102,148.836,69.737,-4.48654103e-06,3.100693811e-05,4.27688958e-06,1.665261071,0.436455076,9.3472078e-09,-5.66892637e-08,,,Gem,1,525738,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1221589,57833.0,103032.0,,,,,11.86015219,-48.73529436,99.6789,-79.437,8.973,-15.607,8.77,3.777,G2 V,0.626,-65.698,2.406,-74.926,8.66729775e-06,3.809622519e-05,1.485764032e-05,3.104980579,-0.8505913475,-3.851214434e-07,4.35023316e-08,,,Cen,1,1221589,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1415963,69599.0,124503.0,,,,,14.24534338,-31.05066873,178.0462,-13.706,-27.64,-15.812,7.25,0.997,A9 IV/V (+ F),0.38,-126.931,-84.589,-91.835,1.52074003e-05,2.435127159e-05,-1.209944539e-05,3.729422172,-0.5419364037,-6.64485631e-08,-1.340025013e-07,,,Cen,1,1415963,,,,,,T,G_R3,HIP,G_R3,G_R3,T
607766,33022.0,49858.0,,,,,6.88011689,47.20520323,121.7252,5.755,-26.518,-42.574,8.01,2.583,F2,0.478,-18.886,80.512,89.321,8.2633352e-07,-1.839410234e-05,-4.258072084e-05,1.801210388,0.8238862195,2.79010273e-08,-1.285628918e-07,,,Aur,1,607766,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1052254,49157.0,86811.0,,,,,10.03217996,37.74338178,153.9735,-22.646,-28.445,-14.849,8.97,3.033,F8,0.525,-105.953,59.988,94.251,7.46768238e-06,1.51971734e-05,-2.608677652e-05,2.626418569,0.6587462821,-1.097909061e-07,-1.379052514e-07,,,LMi,1,1052254,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1109431,51831.0,,,,,,10.58924526,44.8145027,130.9045,-51.07,-30.564,20.973,9.84,4.255,F5,0.458,-86.601,33.523,92.263,-1.523910369e-05,4.065295019e-05,1.35813232e-06,2.772257923,0.7821606239,-2.475943467e-07,-1.481784533e-07,,,UMa,1,1109431,,,,,,T,G_R3,HIP,G_R3,G_R3,T
73496,4472.0,5529.0,,,,,0.95501969,16.34809306,162.133,19.779,-27.351,-9.472,8.82,2.771,F2,0.395,150.74,38.494,45.636,-6.99008615e-06,1.426038936e-05,-2.335619422e-05,0.2500235699,0.28532805,9.58912979e-08,-1.326013898e-07,,,Psc,1,73496,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1533779,76425.0,139195.0,5802.0,,16 Ser,,15.60821639,10.01016535,69.8834,42.906,-123.903,2.815,5.26,1.038,K0P,0.925,-40.331,-55.763,12.147,5.84058259e-06,-1.672916302e-05,-4.083805708e-05,4.086221491,0.1747103438,2.080141578e-07,-6.006986946e-07,,16.0,Ser,1,1533779,,,,,,T,G_R3,HIP,G_R3,G_R3,T
636983,33940.0,268079.0,,,,,7.04345736,31.56522966,53.6866,-62.886,-358.947,143.174,10.17,6.521,G5,0.87,-12.341,44.047,28.103,-3.109182138e-05,0.0001716401081,-2.95455141e-06,1.843972823,0.5509171861,-3.048799312e-07,-1.740224162e-06,,,Gem,1,636983,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
380539,24002.0,33089.0,,,,,5.16012111,38.6855339,222.5423,10.101,1.219,-3.452,6.91,0.173,G5,1.006,37.889,169.532,139.099,-1.141628847e-05,-1.11575479e-06,-1.18018426e-06,1.350916546,0.6751899387,4.89710299e-08,5.9098788e-09,,,Aur,1,380539,,,,,,T,G_R3,HIP,G_R3,G_R3,T
424873,26187.0,245009.0,,,,,5.58221763,22.56859775,301.8304,-12.019,-16.909,-71.359,8.51,1.111,G5,1.11,30.424,277.051,115.839,1.116163866e-05,-5.946840081e-05,-5.085530563e-05,1.461421156,0.3938963378,-5.82697563e-08,-8.19771452e-08,,,Tau,1,424873,,,,,,T,G_R3,HIP,G_R3,G_R3,T
206337,12741.0,17097.0,,,,,2.73005842,-28.80618941,252.4477,15.043,26.488,15.818,8.15,1.139,K0 III,1.143,167.073,144.983,-121.642,1.043757414e-05,3.343275879e-05,2.061129426e-05,0.7147276222,-0.5027628496,7.2930522e-08,1.284174477e-07,,,For,1,206337,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1487573,73851.0,133435.0,,,,,15.09328586,-34.54032808,874.9657,0.721,-8.407,-20.967,8.68,-1.03,K3 III,1.602,-497.038,-521.928,-496.093,2.834078528e-05,2.53218044e-05,-1.721698615e-05,3.951412994,-0.602842449,3.4955066e-09,-4.07582861e-08,,,Lup,1,1487573,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1125279,52577.0,92839.0,4195.0,,,,10.75111944,67.41138435,419.9314,5.574,0.752,-5.0,5.95,-2.166,N,2.382,-152.756,51.804,387.717,-4.4589284e-07,-1.183150061e-05,-4.13269029e-06,2.814636484,1.176550609,2.70235146e-08,3.6457989e-09,,,UMa,1,1125279,,,,,,T,G_R3,HIP,G_R3,HYG,T
2328792,106515.0,205741.0,,,,,21.57383423,66.72645413,172.7519,-24.881,-30.52,-7.511,6.95,0.763,K1III,1.111,54.946,-40.498,158.695,4.09485076e-06,-2.890531016e-05,-1.715562475e-05,5.648016587,1.164596321,-1.206264919e-07,-1.479651353e-07,,,Cep,1,2328792,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2392633,109434.0,210873.0,8473.0,,,,22.17091728,72.11126555,165.9743,-8.442,-22.01,-1.196,6.36,0.26,B 9 P HG(MN),-0.053,45.248,-23.491,157.95,1.14950356e-05,-1.362120811e-05,-6.60350933e-06,5.804332564,1.25857901,-4.09279709e-08,-1.067074911e-07,,,Cep,1,2392633,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1136391,53140.0,,,,,,10.86998603,-11.69330495,923.6189,-5.287,-2.939,34.912,9.35,-0.477,M0,1.531,-865.16,263.684,-187.193,-2.39923074e-05,3.20613315e-05,-2.012142575e-05,2.845755685,-0.2040866716,-2.56320993e-08,-1.42486741e-08,,,Crt,1,1136391,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1279684,61366.0,109417.0,,,,,12.57521507,7.73471757,142.8024,56.358,-43.027,12.174,6.76,0.986,K2,1.086,-139.902,-21.229,19.219,-1.030769251e-05,-4.102827742e-05,-2.784171256e-05,3.292183603,0.1349962882,2.732312941e-07,-2.086007823e-07,,,Vir,1,1279684,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1320570,63952.0,113994.0,4953.0,,,,13.10635711,62.04186959,111.5859,16.436,-43.605,13.726,6.15,0.912,K0,0.997,-50.135,-14.942,98.563,-2.373561221e-05,-1.635179041e-05,1.34074659e-06,3.431236264,1.082834897,7.96839765e-08,-2.114030054e-07,,,UMa,1,1320570,,,,,,T,G_R3,HIP,G_R3,G_R3,T
699529,35766.0,57129.0,,,,,7.37722618,52.8383361,205.0951,-25.62,-64.413,-17.441,7.74,1.18,K2,1.26,-43.708,115.925,163.447,9.63067173e-06,4.666432201e-05,-5.290273101e-05,1.931353295,0.9222029352,-1.24209265e-07,-3.122830361e-07,,,Lyn,1,699529,,,,,,T,G_R3,HIP,G_R3,G_R3,T
892965,42110.0,,,,,,8.58384583,-27.99647828,1088.4067,4.715,-1.466,-8.001,8.54,-1.644,M0,1.724,-601.636,749.417,-510.917,-1.260465425e-05,-2.404037383e-05,-2.98932287e-06,2.247245581,-0.4886307244,2.2858965e-08,-7.1073686e-09,,,Pyx,1,892965,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1198728,56499.0,100532.0,,,,,11.58288232,73.39295672,82.2175,40.3,-33.285,-2.509,8.34,3.765,F5,0.475,-23.358,2.561,78.788,-1.366007033e-05,-1.466128384e-05,-6.25068128e-06,3.032391497,1.280948741,1.953799133e-07,-1.613702336e-07,,,Dra,1,1198728,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2078928,97345.0,186251.0,,,,,19.78494823,-62.45370343,277.0133,8.258,-57.074,11.579,6.71,-0.503,M2 III,1.607,57.71,-114.374,-245.61,-1.824581229e-05,6.077948939e-05,-4.594639363e-05,5.179687328,-1.090022754,4.00359137e-08,-2.7670256e-07,,,Pav,1,2078928,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2216560,101947.0,196693.0,,,,,20.65911602,-14.97474228,227.9109,4.942,5.708,4.495,8.11,1.321,K1 III,1.237,141.19,-168.94,-58.891,8.08231907e-06,-1.15666239e-06,4.90482124e-06,5.40854392,-0.2613585571,2.39594921e-08,2.76731649e-08,,,Cap,1,2216560,,,,,,T,G_R3,HIP,G_R3,G_R3,T
444664,27177.0,37995.0,,,,,5.76003281,54.08810796,566.0217,-2.502,-0.959,,7.99,-0.774,G5,1.054,20.843,331.34,458.432,6.98599539e-06,1.69562002e-06,-1.54323921e-06,1.507973062,0.944015569,-1.21300383e-08,-4.6493632e-09,,,Aur,1,444664,,,,,,T,G_R3,HIP,G_R3,N,T
1001909,46856.0,82709.0,,,,,9.54869883,-27.67615168,108.0474,4.167,-20.616,,8.01,2.842,A9 V,0.356,-76.6485,57.2767,-50.185,2.71115119e-06,-4.75141774e-06,-9.56317419e-06,2.499843505,-0.4830399705,2.02021861e-08,-9.99491884e-08,,,Ant,1,1001909,,,,,,T,G_R3,HIP,G_R3,N,T
1944406,93024.0,176052.0,,,,,18.950889,32.13874723,399.0941,0.97,-3.561,-17.18,8.42,0.415,B8,-0.003,83.261,-327.52,212.307,-9.4496556e-07,1.132935982e-05,-1.518081036e-05,4.961331133,0.560926956,4.7026927e-09,-1.72642152e-08,,,Lyr,1,1944406,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1399929,68675.0,122524.0,,,,,14.05840617,-43.1701861,263.6092,-28.998,-1.039,-8.498,8.23,1.125,K1 III,1.133,-165.01,-98.663,-180.353,-1.279896535e-05,3.552620522e-05,4.97743223e-06,3.680482125,-0.7534618853,-1.405862711e-07,-5.0372141e-09,,,Cen,1,1399929,,,,,,T,G_R3,HIP,G_R3,G_R3,T
87651,5366.0,6930.0,,,,,1.14394112,-59.54428961,229.6264,38.634,5.167,,8.52,1.715,A1MA5-F3,0.3,111.2099,34.338,-197.943,-7.95141475e-06,4.255719897e-05,2.91568919e-06,0.2994830846,-1.039243903,1.873029173e-07,2.50503229e-08,,,Tuc,1,87651,,,,,,T,G_R3,HIP,G_R3,N,T
2216565,101948.0,197037.0,,,,,20.65915552,42.24855418,33.0813,-62.745,-222.168,8.889,6.81,4.212,F 7 V,0.507,15.704,-18.79,22.242,1.195626879e-05,-2.999856577e-05,-2.026357966e-05,5.408554261,0.7373763738,-3.041963439e-07,-1.077100858e-06,,,Cyg,1,2216565,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1639966,81683.0,150555.0,,,,,16.68586951,17.23819008,429.6906,-7.042,-10.337,,9.07,0.904,A2,0.221,-138.421,-386.341,127.337,-1.596214552e-05,-1.05950684e-06,-2.05662959e-05,4.368350418,0.3008631736,-3.41405794e-08,-5.01151902e-08,,,Her,1,1639966,,,,,,T,G_R3,HIP,G_R3,N,T
1439553,71023.0,127236.0,,,,,14.52594345,-44.75054307,135.5158,-23.541,-18.322,5.418,8.94,3.28,F0 V,0.394,-75.953,-59.105,-95.406,-5.91626165e-06,1.499365809e-05,-1.245022806e-05,3.802883098,-0.7810443177,-1.141299885e-07,-8.88275626e-08,,,Lup,1,1439553,,,,,,T,G_R3,HIP,G_R3,G_R3,T
585760,32370.0,48897.0,,,,,6.75674346,-9.98026456,244.6029,-0.521,-4.661,17.48,8.45,1.508,B9/A0 V,0.008,-47.415,236.189,-42.392,-2.67024359e-06,1.644383251e-05,-8.54150688e-06,1.768911299,-0.1741884766,-2.5258793e-09,-2.25971657e-08,,,Mon,1,585760,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2190195,100990.0,194727.0,,,,,20.47565886,-36.19441523,273.0126,22.192,-27.422,-48.274,7.83,0.649,K0 III,1.039,133.009,-175.648,-161.221,-1.357518706e-05,6.658120976e-05,-1.3704046e-07,5.360514948,-0.6317117159,1.07589852e-07,-1.329456075e-07,,,Mic,1,2190195,,,,,,T,G_R3,HIP,G_R3,G_R3,T
500067,29345.0,42128.0,,,,,6.18699892,44.95206688,324.5383,-0.853,-4.879,,7.42,-0.136,G5,0.891,-11.2392,229.4002,229.2916,1.07484719e-06,5.48264109e-06,-5.43252928e-06,1.619752528,0.7845615717,-4.1354607e-09,-2.36540595e-08,,,Aur,1,500067,,,,,,T,G_R3,HIP,G_R3,N,T
392192,24587.0,34095.0,,,,,5.2747109,36.07182242,239.1273,0.218,-5.086,-24.545,7.22,0.327,A2,0.159,36.48,189.808,140.798,-3.42192074e-06,-1.646735438e-05,-1.954565128e-05,1.380916083,0.6295720677,1.0568938e-09,-2.46576238e-08,,,Aur,1,392192,,,,,,T,G_R3,HIP,G_R3,G_R3,T
184715,11370.0,14824.0,,,,,2.440944,66.54893727,283.5232,-19.191,10.036,-55.293,8.32,1.057,K0,1.093,90.567,67.296,260.104,-1.248806759e-05,-4.214300952e-05,-4.638717302e-05,0.6390376441,1.161498068,-9.30405934e-08,4.8655901e-08,,,Cas,1,184715,,,,,,T,G_R3,HIP,G_R3,G_R3,T
528139,30321.0,45669.0,2352.0,,Pi-1 Dor,,6.37729849,-69.98404308,201.5881,26.17,34.33,5.097,5.56,-0.962,K5 III,1.51,-6.804,68.664,-189.412,-2.873554362e-05,3.062445205e-05,6.5861236e-06,1.669572839,-1.221451974,1.268757402e-07,1.664365365e-07,Pi-1,,Dor,1,528139,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1639081,81640.0,151286.0,,,,,16.67716556,70.57082879,321.4893,-17.031,29.019,12.399,7.94,0.404,G5,0.974,-36.299,-100.591,303.182,-1.192149733e-05,4.516301309e-05,2.700310676e-05,4.366071729,1.231693317,-8.25686179e-08,1.40688082e-07,,,Dra,1,1639081,,,,,,T,G_R3,HIP,G_R3,G_R3,T
983645,45968.0,80971.0,,,,,9.37482668,-17.89404437,108.2039,-30.282,-22.768,-1.209,6.97,1.799,F3 III,0.402,-79.594,65.327,-33.246,1.382370073e-05,9.20421e-06,-1.098573598e-05,2.454323883,-0.3123099904,-1.468112787e-07,-1.103823788e-07,,,Hya,1,983645,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1694160,84127.0,154272.0,,,,,17.19847625,-73.87886258,463.1497,-3.902,-20.484,,8.24,-0.089,A1 V,0.12,-26.788,-125.781,-444.937,6.3509049e-07,4.504131298e-05,-1.277135272e-05,4.502550548,-1.289429398,-1.89174298e-08,-9.93092343e-08,,,Aps,1,1694160,,,,,,T,G_R3,HIP,G_R3,N,T
2320257,106129.0,204467.0,,,,,21.49762762,-40.40087932,422.7988,14.23,-11.58,-21.176,8.47,0.339,K0 III,0.99,255.317,-196.164,-274.029,-7.50552191e-06,4.255106283e-05,-4.04064819e-06,5.628065744,-0.705128364,6.89889867e-08,-5.61414242e-08,,,Gru,1,2320257,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1063006,49648.0,88177.0,,,,,10.13487319,-60.93326389,163.7216,-42.96,-14.481,39.719,8.46,2.389,F3 V,0.5,-70.245,37.314,-143.102,7.44006975e-06,3.46589641e-05,-4.108759344e-05,2.653303594,-1.063486078,-2.082759572e-07,-7.02058691e-08,,,Car,1,1063006,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2151629,99641.0,194006.0,,,,,20.22201807,79.65152025,386.4049,-17.541,-22.833,-21.406,6.78,-1.155,K5,1.545,38.139,-57.995,380.119,-6.49510419e-06,-4.992568042e-05,-2.921927599e-05,5.294111945,1.390181281,-8.50411677e-08,-1.106975077e-07,,,Cep,1,2151629,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2185444,100827.0,194820.0,,,,,20.44406253,35.03126776,668.3793,-0.858,-8.327,,8.78,-0.345,A0,0.031,326.778,-439.031,383.665,7.01769878e-06,-1.408448668e-05,-2.209419476e-05,5.352243048,0.6114109629,-4.1597014e-09,-4.03704352e-08,,,Cyg,1,2185444,,,,,,T,G_R3,HIP,G_R3,N,T
2439254,111769.0,214607.0,,,,,22.64073855,49.54053797,519.1838,-19.133,-25.962,,7.77,-0.807,K5,1.53,315.7967,-117.3738,395.029,2.982777654e-05,-6.246283713e-05,-4.240379547e-05,5.927331485,0.8646454998,-9.27594015e-08,-1.258673277e-07,,,Lac,1,2439254,,,,,,T,G_R3,HIP,G_R3,N,T
1414271,69485.0,,,GJ 9472,,,14.2253319,-6.95897256,18.3186,110.454,136.718,-1.632,10.15,8.836,M0,1.418,-15.184,-10.004,-2.219,5.55218401e-06,-8.0894779e-06,1.225489427e-05,3.724183178,-0.1214569836,5.354961027e-07,6.628275678e-07,,,Vir,1,1414271,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
231251,14434.0,,,,,,3.10484168,57.84432341,2521.7564,0.71,-1.303,,10.01,-1.999,B1IB,0.916,922.629,974.719,2134.932,2.96682369e-06,1.576169828e-05,-8.4781001e-06,0.8128456501,1.009573896,3.4421771e-09,-6.3171223e-09,,,Cas,1,231251,,,,,,T,G_R3,HIP,G_R3,N,T
2494217,114835.0,219446.0,,,,,23.26140319,24.42235016,227.041,-6.606,-40.138,-18.629,7.79,1.009,G 9 III,1.05,202.873,-39.725,93.872,-4.9498196e-07,-7.3122335e-06,-4.810324684e-05,6.089821108,0.4262504209,-3.20267917e-08,-1.945945151e-07,,,Peg,1,2494217,,,,,,T,G_R3,HIP,G_R3,G_R3,T
68079,4144.0,5072.0,,,,,0.8831581,39.04337024,51.2701,60.631,154.655,-13.52,7.76,4.211,F7IV,0.576,38.76,9.125,32.295,-3.747647505e-05,6.65975728e-06,2.114616113e-05,0.2312102496,0.681435361,2.939473827e-07,7.497885977e-07,,,And,1,68079,,,,,,T,G_R3,HIP,G_R3,G_R3,T
463997,28004.0,249273.0,,,,,5.92406275,8.41152577,794.5392,11.043,-16.262,31.879,10.55,1.049,K0,1.13,15.625,785.837,116.227,-4.17052982e-05,4.225243735e-05,-5.719598363e-05,1.550915999,0.1468088196,5.35379747e-08,-7.88404007e-08,,,Ori,1,463997,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1097699,51261.0,90566.0,,,,,10.47101718,46.17756451,187.9389,-16.049,-41.916,-13.933,7.59,1.22,F8,0.577,-119.847,50.711,135.596,-1.059200033e-05,2.035971252e-05,-3.672582059e-05,2.741305884,0.8059505403,-7.78077476e-08,-2.032145023e-07,,,UMa,1,1097699,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1838052,89505.0,167856.0,,,,,18.26482032,30.39986756,99.1385,33.059,13.362,-62.434,6.76,1.779,K0,1.029,5.924,-85.303,50.167,1.181104681e-05,5.928227123e-05,-2.677095613e-05,4.781718773,0.5305777805,1.602745547e-07,6.4780804e-08,,,Lyr,1,1838052,,,,,,T,G_R3,HIP,G_R3,G_R3,T
419018,25911.0,32196.0,1616.0,,,,5.53004099,85.93852564,98.7189,16.416,-76.75,-6.0,6.5,1.528,A 5 M,0.36,0.858,6.939,98.471,-3.3544232e-06,3.689558713e-05,-8.72252301e-06,1.447761344,1.499910225,7.95870138e-08,-3.720944998e-07,,,Cep,1,419018,,,,,,T,G_R3,HIP,G_R3,HYG,T
128676,7977.0,10573.0,,,,,1.70773574,-28.57915187,97.7941,49.586,11.587,15.565,9.11,4.158,F7 V,0.521,77.438,37.129,-46.782,4.81073376e-06,2.837760212e-05,-2.79092101e-06,0.4470841707,-0.498800297,2.403997116e-07,5.61753612e-08,,,Scl,1,128676,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1062701,49638.0,87509.0,,,,,10.1317812,66.83770541,57.2171,-105.871,-36.168,8.56,8.02,4.232,G0,0.586,-19.8671,10.5734,52.6054,2.61604102e-06,3.187622461e-05,4.10200959e-06,2.652494112,1.166538023,-5.132770917e-07,-1.75347412e-07,,,UMa,1,1062701,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1748283,86410.0,153493.0,,,,,17.65634643,-86.88515743,129.5383,-8.964,-8.155,-0.128,7.56,1.998,F5/6 III/IV,0.49,-0.632,-7.01,-129.347,-5.14617608e-06,5.60536389e-06,-1.4829005e-07,4.622420681,-1.516432067,-4.34586983e-08,-3.95365556e-08,,,Oct,1,1748283,,,,,,T,G_R3,HIP,G_R3,G_R3,T
351791,22503.0,30918.0,,,,,4.84218248,-27.10082502,250.501,16.538,9.272,,7.26,0.266,K1/2 III,1.189,66.5637,212.8308,-114.1175,-1.763731174e-05,1.089062581e-05,1.002440738e-05,1.267680407,-0.4729986261,8.01784865e-08,4.49519245e-08,,,Cae,1,351791,,,,,,T,G_R3,HIP,G_R3,N,T
1029578,48143.0,85249.0,,,,,9.81444759,-53.58530621,92.8437,-48.576,41.29,9.58,8.54,3.701,F7 V,0.492,-46.336,29.842,-74.715,-5.624795e-06,2.962937468e-05,3.14783982e-06,2.569416368,-0.935240023,-2.355030935e-07,2.001795687e-07,,,Vel,1,1029578,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2232872,102512.0,197784.0,,,,,20.77503729,-22.1639858,202.1764,10.061,-43.451,29.543,7.35,0.821,K2/3 III,1.311,124.374,-139.96,-76.273,1.528512474e-05,-2.35423238e-06,-5.083996528e-05,5.438892038,-0.3868345271,4.87771044e-08,-2.106563923e-07,,,Cap,1,2232872,,,,,,T,G_R3,HIP,G_R3,G_R3,T
